 592.500   2.714E-04   3.092E-06  -7.578E-06   1.485E-06  -4.444E-06   1.485E-06  -4.505E-06
 597.500   2.593E-04   3.273E-06  -3.029E-06   1.398E-06  -1.354E-06   1.398E-06  -1.354E-06
 602.500   2.510E-04   2.841E-06  -3.791E-06   1.407E-06  -1.388E-06   1.407E-06  -1.388E-06
 607.500   2.419E-04   3.171E-06  -4.196E-06   1.402E-06  -1.400E-06   1.402E-06  -1.400E-06
 612.500   2.320E-04   2.949E-06  -3.268E-06   1.400E-06  -1.386E-06   1.400E-06  -1.386E-06
 617.500   2.231E-04   2.788E-06  -3.255E-06   1.389E-06  -1.380E-06   1.389E-06  -1.380E-06
 622.500   2.158E-04   2.846E-06  -3.255E-06   1.396E-06  -1.384E-06   1.396E-06  -1.384E-06
 627.500   2.057E-04   3.256E-06  -3.025E-06   1.379E-06  -1.370E-06   1.379E-06  -1.370E-06
 632.500   1.995E-04   2.900E-06  -3.659E-06   1.380E-06  -1.371E-06   1.380E-06  -1.371E-06
 637.500   1.918E-04   2.806E-06  -4.133E-06   1.370E-06  -1.359E-06   1.370E-06  -1.359E-06
 642.500   1.847E-04   2.734E-06  -2.843E-06   1.360E-06  -1.344E-06   1.360E-06  -1.344E-06
 647.500   1.770E-04   2.852E-06  -2.894E-06   1.282E-06  -1.398E-06   1.311E-06  -1.398E-06
 652.500   1.715E-04   2.758E-06  -3.712E-06   1.346E-06  -1.316E-06   1.346E-06  -1.316E-06
 657.500   1.655E-04   2.500E-06  -3.221E-06   1.319E-06  -1.312E-06   1.319E-06  -1.312E-06
 662.500   1.589E-04   2.691E-06  -3.402E-06   1.300E-06  -1.296E-06   1.300E-06  -1.296E-06
 667.500   1.529E-04   2.501E-06  -3.365E-06   1.285E-06  -1.271E-06   1.285E-06  -1.271E-06
 672.500   1.480E-04   2.412E-06  -3.122E-06   1.279E-06  -1.262E-06   1.279E-06  -1.262E-06
 677.500   1.421E-04   2.522E-06  -2.649E-06   1.218E-06  -1.217E-06   1.218E-06  -1.217E-06
 682.500   1.353E-04   3.366E-06  -2.550E-06   1.200E-06  -1.235E-06   1.200E-06  -1.235E-06
 687.500   1.321E-04   2.247E-06  -3.218E-06   1.212E-06  -1.214E-06   1.212E-06  -1.214E-06
 692.500   1.264E-04   3.043E-06  -2.462E-06   1.174E-06  -1.188E-06   1.174E-06  -1.188E-06
 697.500   1.222E-04   2.320E-06  -2.428E-06   1.186E-06  -1.184E-06   1.186E-06  -1.184E-06
 702.500   1.183E-04   2.311E-06  -3.010E-06   1.165E-06  -1.160E-06   1.165E-06  -1.160E-06
 707.500   1.134E-04   2.087E-06  -2.513E-06   1.098E-06  -1.118E-06   1.098E-06  -1.118E-06
 712.500   1.103E-04   2.151E-06  -2.874E-06   1.133E-06  -1.109E-06   1.133E-06  -1.109E-06
 717.500   1.052E-04   2.754E-06  -2.219E-06   1.098E-06  -1.071E-06   1.098E-06  -1.071E-06
 722.500   1.017E-04   2.089E-06  -2.205E-06   1.081E-06  -1.083E-06   1.081E-06  -1.083E-06
 727.500   9.867E-05   1.947E-06  -2.625E-06   1.071E-06  -1.076E-06   1.071E-06  -1.076E-06
 732.500   9.470E-05   2.749E-06  -2.096E-06   1.052E-06  -1.050E-06   1.052E-06  -1.050E-06
 737.500   9.201E-05   1.845E-06  -2.487E-06   1.018E-06  -1.039E-06   1.018E-06  -1.039E-06
 742.500   8.793E-05   2.063E-06  -2.087E-06   1.016E-06  -1.015E-06   1.016E-06  -1.015E-06
 747.500   8.559E-05   1.809E-06  -2.452E-06   9.853E-07  -1.000E-06   9.864E-07  -1.000E-06
 752.500   8.231E-05   2.137E-06  -2.107E-06   9.663E-07  -9.835E-07   9.663E-07  -9.835E-07
 757.500   7.951E-05   1.788E-06  -1.847E-06   9.669E-07  -9.563E-07   9.669E-07  -9.563E-07
 762.500   7.652E-05   1.727E-06  -2.313E-06   9.391E-07  -9.438E-07   9.391E-07  -9.438E-07
 767.500   7.398E-05   1.720E-06  -1.791E-06   9.220E-07  -9.229E-07   9.220E-07  -9.229E-07
 772.500   7.157E-05   1.794E-06  -1.751E-06   9.081E-07  -9.046E-07   9.081E-07  -9.046E-07
 777.500   6.864E-05   1.641E-06  -2.231E-06   8.815E-07  -8.811E-07   8.815E-07  -8.811E-07
 782.500   6.668E-05   1.649E-06  -1.806E-06   8.741E-07  -8.714E-07   8.741E-07  -8.714E-07
 787.500   6.439E-05   1.585E-06  -1.704E-06   8.595E-07  -8.555E-07   8.641E-07  -8.555E-07
 792.500   6.214E-05   1.527E-06  -1.782E-06   8.384E-07  -8.361E-07   8.384E-07  -8.361E-07
 797.500   6.016E-05   1.441E-06  -1.560E-06   8.205E-07  -8.239E-07   8.277E-07  -8.239E-07
 802.500   5.802E-05   1.467E-06  -1.713E-06   8.002E-07  -8.068E-07   8.095E-07  -8.068E-07
 807.500   5.643E-05   1.340E-06  -2.407E-06   7.922E-07  -7.957E-07   7.988E-07  -7.957E-07
 812.500   5.397E-05   1.534E-06  -1.461E-06   7.679E-07  -7.694E-07   7.754E-07  -7.694E-07
 817.500   5.217E-05   1.441E-06  -1.421E-06   7.528E-07  -7.546E-07   7.604E-07  -7.546E-07
 822.500   5.090E-05   1.260E-06  -1.958E-06   7.465E-07  -7.467E-07   7.569E-07  -7.467E-07
 827.500   4.874E-05   1.246E-06  -1.441E-06   7.239E-07  -7.258E-07   7.365E-07  -7.258E-07
 832.500   4.687E-05   2.014E-06  -1.303E-06   7.033E-07  -7.086E-07   7.248E-07  -7.086E-07
 837.500   4.636E-05   1.191E-06  -1.437E-06   7.047E-07  -7.077E-07   7.237E-07  -7.077E-07
 842.500   4.408E-05   1.338E-06  -1.982E-06   6.760E-07  -6.877E-07   6.941E-07  -6.877E-07
 847.500   4.275E-05   1.221E-06  -1.252E-06   6.668E-07  -6.685E-07   6.847E-07  -6.685E-07
 852.500   4.121E-05   1.225E-06  -1.298E-06   6.506E-07  -6.525E-07   6.693E-07  -6.525E-07
 857.500   4.037E-05   1.058E-06  -1.536E-06   6.451E-07  -6.466E-07   6.655E-07  -6.466E-07
 862.500   3.826E-05   1.469E-06  -1.150E-06   6.189E-07  -6.202E-07   6.405E-07  -6.202E-07
 867.500   3.769E-05   1.016E-06  -1.727E-06   6.173E-07  -6.177E-07   6.439E-07  -6.177E-07
 872.500   3.628E-05   1.161E-06  -1.230E-06   6.020E-07  -6.032E-07   6.247E-07  -6.032E-07
 877.500   3.500E-05   1.137E-06  -1.060E-06   5.879E-07  -5.891E-07   6.114E-07  -5.891E-07
 882.500   3.372E-05   9.718E-07  -1.051E-06   5.737E-07  -5.739E-07   5.975E-07  -5.739E-07
 887.500   3.320E-05   9.423E-07  -1.400E-06   5.717E-07  -5.727E-07   5.983E-07  -5.727E-07
 892.500   3.189E-05   9.019E-07  -1.134E-06   5.553E-07  -5.555E-07   5.809E-07  -5.555E-07
 897.500   2.999E-05   1.681E-06  -9.610E-07   5.281E-07  -5.284E-07   5.531E-07  -5.284E-07
 902.500   2.988E-05   8.495E-07  -1.100E-06   5.319E-07  -5.320E-07   5.580E-07  -5.320E-07
 907.500   2.857E-05   8.938E-07  -1.195E-06   5.128E-07  -5.138E-07   5.439E-07  -5.138E-07
 912.500   2.741E-05   1.407E-06  -8.993E-07   5.047E-07  -4.923E-07   5.248E-07  -4.923E-07
 917.500   2.739E-05   7.776E-07  -1.578E-06   5.045E-07  -4.991E-07   5.319E-07  -4.991E-07
 922.500   2.644E-05   8.883E-07  -8.548E-07   4.903E-07  -4.871E-07   5.223E-07  -4.871E-07
 927.500   2.524E-05   7.723E-07  -8.285E-07   4.736E-07  -4.696E-07   5.017E-07  -4.696E-07
 932.500   2.440E-05   7.550E-07  -8.402E-07   4.624E-07  -4.615E-07   4.908E-07  -4.615E-07
 937.500   2.400E-05   8.413E-07  -1.096E-06   4.601E-07  -4.587E-07   4.902E-07  -4.587E-07
 942.500   2.314E-05   6.945E-07  -9.364E-07   4.480E-07  -4.469E-07   4.788E-07  -4.469E-07
 947.500   2.270E-05   6.873E-07  -9.340E-07   4.440E-07  -4.427E-07   4.763E-07  -4.427E-07
 952.500   2.171E-05   6.656E-07  -9.394E-07   4.284E-07  -4.285E-07   4.603E-07  -4.285E-07
 957.500   2.097E-05   7.563E-07  -7.145E-07   4.176E-07  -4.181E-07   4.490E-07  -4.181E-07
 962.500   2.027E-05   7.495E-07  -9.150E-07   4.075E-07  -4.077E-07   4.395E-07  -4.077E-07
 967.500   1.971E-05   6.296E-07  -7.556E-07   4.009E-07  -3.998E-07   4.323E-07  -3.998E-07
 972.500   1.948E-05   6.896E-07  -1.081E-06   3.996E-07  -3.986E-07   4.320E-07  -3.986E-07
 977.500   1.790E-05   8.517E-07  -6.558E-07   3.699E-07  -3.698E-07   4.003E-07  -3.698E-07
 982.500   1.801E-05   5.603E-07  -7.182E-07   3.565E-07  -3.806E-07   3.994E-07  -3.806E-07
 987.500   1.733E-05   6.494E-07  -8.402E-07   3.511E-07  -3.682E-07   3.866E-07  -3.682E-07
 992.500   1.722E-05   5.815E-07  -8.467E-07   3.578E-07  -3.671E-07   3.921E-07  -3.671E-07
 997.500   1.622E-05   5.453E-07  -6.274E-07   3.484E-07  -3.425E-07   3.804E-07  -3.425E-07
1002.500   1.584E-05   5.997E-07  -5.717E-07   3.432E-07  -3.420E-07   3.754E-07  -3.420E-07
1007.500   1.534E-05   6.369E-07  -7.284E-07   3.351E-07  -3.340E-07   3.661E-07  -3.340E-07
1012.500   1.495E-05   7.071E-07  -5.898E-07   3.298E-07  -3.286E-07   3.631E-07  -3.286E-07
1017.500   1.445E-05   4.870E-07  -5.671E-07   3.214E-07  -3.199E-07   3.571E-07  -3.199E-07
1022.500   1.396E-05   6.958E-07  -5.729E-07   3.125E-07  -3.125E-07   3.432E-07  -3.125E-07
1027.500   1.387E-05   4.741E-07  -6.657E-07   3.140E-07  -3.126E-07   3.460E-07  -3.126E-07
1032.500   1.296E-05   6.025E-07  -5.011E-07   2.938E-07  -2.942E-07   3.262E-07  -2.942E-07
1037.500   1.330E-05   4.354E-07  -8.797E-07   3.059E-07  -3.046E-07   3.370E-07  -3.046E-07
1042.500   1.221E-05   5.161E-07  -4.766E-07   2.813E-07  -2.840E-07   3.142E-07  -2.840E-07
1047.500   1.196E-05   6.065E-07  -4.639E-07   2.814E-07  -2.787E-07   3.168E-07  -2.787E-07
1052.500   1.183E-05   4.929E-07  -6.680E-07   2.803E-07  -2.784E-07   3.172E-07  -2.784E-07
1057.500   1.135E-05   5.466E-07  -5.389E-07   2.718E-07  -2.692E-07   3.053E-07  -2.692E-07
1062.500   1.136E-05   3.762E-07  -7.154E-07   2.715E-07  -2.744E-07   3.051E-07  -2.744E-07
1067.500   1.069E-05   5.204E-07  -4.206E-07   2.611E-07  -2.625E-07   2.873E-07  -2.625E-07
1072.500   1.102E-05   3.657E-07  -1.039E-06   2.704E-07  -2.695E-07   3.045E-07  -2.695E-07
1077.500   9.471E-06   5.446E-07  -4.046E-07   2.316E-07  -2.344E-07   2.620E-07  -2.344E-07
1082.500   9.884E-06   5.675E-07  -4.454E-07   2.438E-07  -2.483E-07   2.728E-07  -2.483E-07
1087.500   9.526E-06   4.507E-07  -4.078E-07   2.394E-07  -2.363E-07   2.663E-07  -2.363E-07
1092.500   9.380E-06   3.430E-07  -3.772E-07   2.360E-07  -2.348E-07   2.666E-07  -2.348E-07
1097.500   9.256E-06   3.361E-07  -8.306E-07   2.347E-07  -2.339E-07   2.660E-07  -2.339E-07
1102.500   8.543E-06   6.096E-07  -3.557E-07   2.187E-07  -2.176E-07   2.489E-07  -2.176E-07
1107.500   8.265E-06   5.900E-07  -3.494E-07   2.158E-07  -2.135E-07   2.426E-07  -2.135E-07
1112.500   8.363E-06   4.093E-07  -6.036E-07   2.174E-07  -2.176E-07   2.475E-07  -2.176E-07
1117.500   8.069E-06   3.002E-07  -5.189E-07   2.110E-07  -2.122E-07   2.418E-07  -2.122E-07
1122.500   8.001E-06   2.931E-07  -4.971E-07   2.109E-07  -2.098E-07   2.417E-07  -2.098E-07
1127.500   7.501E-06   4.369E-07  -3.180E-07   1.987E-07  -1.964E-07   2.288E-07  -1.964E-07
1132.500   7.134E-06   3.606E-07  -3.120E-07   1.926E-07  -1.892E-07   2.201E-07  -1.892E-07
1137.500   7.022E-06   7.537E-07  -3.046E-07   1.887E-07  -1.885E-07   2.185E-07  -1.885E-07
1142.500   7.286E-06   2.691E-07  -6.627E-07   1.985E-07  -1.962E-07   2.282E-07  -1.962E-07
1147.500   6.656E-06   3.142E-07  -3.215E-07   1.822E-07  -1.809E-07   2.081E-07  -1.809E-07
1152.500   6.493E-06   3.099E-07  -3.097E-07   1.788E-07  -1.781E-07   2.066E-07  -1.781E-07
1157.500   6.390E-06   2.784E-07  -3.319E-07   1.768E-07  -1.759E-07   2.061E-07  -1.759E-07
1162.500   6.056E-06   3.246E-07  -2.653E-07   1.688E-07  -1.683E-07   1.981E-07  -1.683E-07
1167.500   6.305E-06   2.452E-07  -7.818E-07   1.789E-07  -1.770E-07   2.087E-07  -1.770E-07
1172.500   5.654E-06   3.713E-07  -2.554E-07   1.596E-07  -1.596E-07   1.866E-07  -1.596E-07
1177.500   5.912E-06   2.325E-07  -3.033E-07   1.681E-07  -1.678E-07   1.972E-07  -1.678E-07
1182.500   5.357E-06   3.007E-07  -2.421E-07   1.534E-07  -1.531E-07   1.799E-07  -1.531E-07
1187.500   5.268E-06   3.821E-07  -3.372E-07   1.518E-07  -1.515E-07   1.782E-07  -1.515E-07
1192.500   5.307E-06   4.682E-07  -3.218E-07   1.521E-07  -1.537E-07   1.801E-07  -1.537E-07
1197.500   5.353E-06   2.069E-07  -4.404E-07   1.567E-07  -1.556E-07   1.839E-07  -1.556E-07
1202.500   4.897E-06   2.943E-07  -2.392E-07   1.436E-07  -1.436E-07   1.696E-07  -1.436E-07
1207.500   4.826E-06   2.935E-07  -2.188E-07   1.426E-07  -1.424E-07   1.685E-07  -1.424E-07
1212.500   4.773E-06   1.953E-07  -3.474E-07   1.418E-07  -1.416E-07   1.681E-07  -1.416E-07
1217.500   4.451E-06   3.951E-07  -2.106E-07   1.330E-07  -1.332E-07   1.576E-07  -1.332E-07
1222.500   4.680E-06   1.858E-07  -5.552E-07   1.414E-07  -1.414E-07   1.669E-07  -1.414E-07
1227.500   4.140E-06   4.388E-07  -2.009E-07   1.259E-07  -1.254E-07   1.494E-07  -1.254E-07
1232.500   4.214E-06   1.769E-07  -2.998E-07   1.287E-07  -1.285E-07   1.535E-07  -1.285E-07
1237.500   4.140E-06   2.060E-07  -1.884E-07   1.273E-07  -1.271E-07   1.521E-07  -1.271E-07
1242.500   3.969E-06   3.346E-07  -3.607E-07   1.230E-07  -1.228E-07   1.470E-07  -1.228E-07
1247.500   3.819E-06   2.078E-07  -2.067E-07   1.197E-07  -1.190E-07   1.431E-07  -1.190E-07
1252.500   3.832E-06   1.639E-07  -4.353E-07   1.202E-07  -1.200E-07   1.444E-07  -1.200E-07
1257.500   3.681E-06   1.988E-07  -1.722E-07   1.163E-07  -1.177E-07   1.391E-07  -1.177E-07
1262.500   3.717E-06   1.577E-07  -3.137E-07   1.196E-07  -1.178E-07   1.434E-07  -1.178E-07
1267.500   3.280E-06   2.692E-07  -2.566E-07   1.046E-07  -1.045E-07   1.271E-07  -1.045E-07
1272.500   3.391E-06   1.913E-07  -1.632E-07   1.092E-07  -1.090E-07   1.319E-07  -1.090E-07
1277.500   3.309E-06   1.739E-07  -2.196E-07   1.069E-07  -1.072E-07   1.297E-07  -1.072E-07
1282.500   3.299E-06   1.434E-07  -1.531E-07   1.073E-07  -1.074E-07   1.305E-07  -1.074E-07
1287.500   3.231E-06   1.373E-07  -2.373E-07   1.056E-07  -1.057E-07   1.283E-07  -1.057E-07
1292.500   3.177E-06   1.339E-07  -2.947E-07   1.043E-07  -1.041E-07   1.270E-07  -1.041E-07
1297.500   3.012E-06   3.350E-07  -1.445E-07   9.921E-08  -9.911E-08   1.215E-07  -9.911E-08
1302.500   3.181E-06   1.290E-07  -4.551E-07   1.056E-07  -1.058E-07   1.286E-07  -1.062E-07
1307.500   2.667E-06   2.990E-07  -1.401E-07   8.896E-08  -8.914E-08   1.088E-07  -8.976E-08
1312.500   2.663E-06   1.854E-07  -1.356E-07   8.943E-08  -8.956E-08   1.101E-07  -8.956E-08
1317.500   2.651E-06   1.210E-07  -1.323E-07   8.983E-08  -8.982E-08   1.101E-07  -8.982E-08
1322.500   2.669E-06   1.244E-07  -2.938E-07   9.088E-08  -9.094E-08   1.118E-07  -9.094E-08
1327.500   2.513E-06   1.318E-07  -1.264E-07   8.608E-08  -8.621E-08   1.059E-07  -8.621E-08
1332.500   2.593E-06   1.146E-07  -2.413E-07   8.939E-08  -8.946E-08   1.102E-07  -8.946E-08
1337.500   2.313E-06   2.031E-07  -1.292E-07   8.013E-08  -7.984E-08   9.821E-08  -8.021E-08
1342.500   2.391E-06   1.490E-07  -2.592E-07   8.318E-08  -8.345E-08   1.027E-07  -8.380E-08
1347.500   2.341E-06   1.063E-07  -1.661E-07   8.201E-08  -8.200E-08   1.014E-07  -8.218E-08
1352.500   2.167E-06   1.302E-07  -1.128E-07   7.632E-08  -7.643E-08   9.465E-08  -7.648E-08
1357.500   2.155E-06   1.628E-07  -1.099E-07   7.636E-08  -7.653E-08   9.474E-08  -7.670E-08
1362.500   2.034E-06   1.689E-07  -1.080E-07   7.249E-08  -7.259E-08   9.011E-08  -7.271E-08
1367.500   2.256E-06   9.815E-08  -4.103E-07   8.081E-08  -8.086E-08   1.006E-07  -8.107E-08
1372.500   2.039E-06   9.496E-08  -1.194E-07   7.351E-08  -7.350E-08   9.167E-08  -7.380E-08
1377.500   1.947E-06   1.362E-07  -1.005E-07   7.081E-08  -7.073E-08   8.821E-08  -7.099E-08
1382.500   1.901E-06   1.512E-07  -9.863E-08   6.914E-08  -6.953E-08   8.662E-08  -6.990E-08
1387.500   1.865E-06   9.374E-08  -1.416E-07   6.824E-08  -6.833E-08   8.553E-08  -6.896E-08
1392.500   1.751E-06   1.398E-07  -9.552E-08   6.432E-08  -6.425E-08   8.091E-08  -6.517E-08
1397.500   1.817E-06   8.500E-08  -2.863E-07   6.713E-08  -6.734E-08   8.449E-08  -6.832E-08
1402.500   1.741E-06   1.426E-07  -9.110E-08   6.486E-08  -6.487E-08   8.160E-08  -6.535E-08
1407.500   1.605E-06   1.464E-07  -1.002E-07   6.006E-08  -5.996E-08   7.579E-08  -6.062E-08
1412.500   1.674E-06   8.040E-08  -1.019E-07   6.309E-08  -6.278E-08   7.961E-08  -6.361E-08
1417.500   1.496E-06   2.140E-07  -8.607E-08   5.662E-08  -5.666E-08   7.172E-08  -5.735E-08
1422.500   1.642E-06   7.704E-08  -2.156E-07   6.255E-08  -6.264E-08   7.936E-08  -6.346E-08
1427.500   1.508E-06   8.652E-08  -8.089E-08   5.775E-08  -5.789E-08   7.338E-08  -5.872E-08
1432.500   1.460E-06   1.084E-07  -7.899E-08   5.616E-08  -5.629E-08   7.140E-08  -5.731E-08
1437.500   1.432E-06   4.204E-07  -7.800E-08   5.536E-08  -5.553E-08   7.039E-08  -5.646E-08
1442.500   1.511E-06   6.983E-08  -3.269E-07   5.868E-08  -5.888E-08   7.484E-08  -5.984E-08
1447.500   1.443E-06   1.228E-07  -1.289E-07   5.633E-08  -5.656E-08   7.202E-08  -5.751E-08
1452.500   1.326E-06   1.037E-07  -1.486E-07   5.199E-08  -5.243E-08   6.664E-08  -5.313E-08
1457.500   1.373E-06   7.632E-08  -1.624E-07   5.408E-08  -5.472E-08   6.950E-08  -5.547E-08
1462.500   1.216E-06   1.364E-07  -7.071E-08   4.815E-08  -4.854E-08   6.198E-08  -4.945E-08
1467.500   1.249E-06   9.508E-08  -6.800E-08   4.978E-08  -5.029E-08   6.404E-08  -5.106E-08
1472.500   1.212E-06   7.411E-08  -1.197E-07   4.889E-08  -4.865E-08   6.269E-08  -4.960E-08
1477.500   1.245E-06   6.056E-08  -1.131E-07   5.018E-08  -5.063E-08   6.483E-08  -5.127E-08
1482.500   1.112E-06   5.939E-08  -7.310E-08   4.515E-08  -4.520E-08   5.832E-08  -4.607E-08
1487.500   1.021E-06   2.616E-07  -6.371E-08   4.159E-08  -4.164E-08   5.372E-08  -4.284E-08
1492.500   1.188E-06   5.778E-08  -2.201E-07   4.857E-08  -4.896E-08   6.327E-08  -5.023E-08
1497.500   9.391E-07   1.577E-07  -6.130E-08   3.867E-08  -3.884E-08   5.033E-08  -3.987E-08
1502.500   1.051E-06   5.612E-08  -6.487E-08   4.352E-08  -4.363E-08   5.707E-08  -4.482E-08
1507.500   1.082E-06   5.409E-08  -2.041E-07   4.494E-08  -4.518E-08   5.889E-08  -4.630E-08
1512.500   9.267E-07   1.223E-07  -5.661E-08   3.863E-08  -3.883E-08   5.047E-08  -3.989E-08
1517.500   1.017E-06   5.109E-08  -1.661E-07   4.261E-08  -4.284E-08   5.557E-08  -4.404E-08
1522.500   9.327E-07   8.045E-08  -6.146E-08   3.921E-08  -3.919E-08   5.110E-08  -4.073E-08
1527.500   8.928E-07   7.792E-08  -5.224E-08   3.782E-08  -3.775E-08   4.942E-08  -3.912E-08
1532.500   9.578E-07   4.817E-08  -9.654E-08   4.072E-08  -4.091E-08   5.336E-08  -4.198E-08
1537.500   9.354E-07   4.729E-08  -1.169E-07   3.992E-08  -4.015E-08   5.237E-08  -4.145E-08
1542.500   7.382E-07   1.838E-07  -5.123E-08   3.165E-08  -3.186E-08   4.167E-08  -3.292E-08
1547.500   8.914E-07   4.519E-08  -1.980E-07   3.841E-08  -3.869E-08   5.075E-08  -4.003E-08
1552.500   8.149E-07   6.588E-08  -4.738E-08   3.528E-08  -3.548E-08   4.658E-08  -3.687E-08
1557.500   7.918E-07   1.095E-07  -4.648E-08   3.444E-08  -3.475E-08   4.549E-08  -3.605E-08
1562.500   7.818E-07   4.203E-08  -1.474E-07   3.432E-08  -3.452E-08   4.549E-08  -3.560E-08
1567.500   8.565E-07   4.162E-08  -1.293E-07   3.754E-08  -3.806E-08   4.984E-08  -3.932E-08
