    0.107 0.108 0.109 0.11 0.111 0.112 0.113 0.114 0.115 0.116 0.117 0.118 0.119 0.12 0.121 0.122 0.123 0.124 0.125 0.126 0.127
130 552.52 566.077 579.742 593.527 607.446 621.575 635.585 649.696 663.949 678.393 692.994 707.89 723.471 739.623 756.056 772.47 788.968 805.555 821.693 838.934 855.75
131 535.198 548.367 561.646 575.046 588.58 602.32 615.946 629.673 643.543 657.604 671.826 686.347 701.549 717.323 733.375 749.402 765.509 781.698 797.439 814.265 830.67
132 515.5 528.189 540.986 553.905 566.957 580.204 593.343 606.583 619.963 633.531 647.263 661.296 676.005 691.291 706.852 722.381 737.983 753.652 768.872 785.178 801.023
133 494.662 506.827 519.095 531.48 543.993 556.689 569.281 581.968 594.788 607.787 620.937 634.368 648.44 663.06 677.942 692.796 707.721 722.718 737.283 752.873 768.056
134 478.774 490.57 502.469 514.487 526.632 538.956 551.179 563.495 575.944 588.568 601.347 614.409 628.103 642.338 656.831 671.295 685.825 700.423 714.595 729.775 744.543
135 460.478 471.816 483.256 494.813 506.495 518.344 530.099 541.946 553.926 566.077 578.383 590.972 604.189 617.956 631.984 645.977 660.034 674.145 687.826 702.526 716.778
136 443.917 454.861 465.905 477.064 488.344 499.785 511.136 522.575 534.142 545.873 557.755 569.913 582.676 595.968 609.508 623.013 636.579 650.198 663.4 677.579 691.334
137 427.973 438.519 449.16 459.91 470.777 481.798 492.729 503.743 514.878 526.171 537.606 549.3 561.572 574.352 587.375 600.37 613.428 626.544 639.258 652.908 666.169
138 412.82 423.003 433.28 443.666 454.166 464.813 475.375 486.018 496.779 507.693 518.747 530.054 541.925 554.294 566.896 579.47 592.101 604.787 617.079 630.286 643.102
139 397.546 407.352 417.248 427.251 437.366 447.62 457.794 468.047 478.418 488.938 499.597 510.504 521.965 533.919 546.106 558.261 570.47 582.726 594.593 607.357 619.734
140 382.607 392.043 401.567 411.195 420.933 430.803 440.595 450.462 460.443 470.567 480.827 491.33 502.368 513.886 525.625 537.331 549.089 560.889 572.309 584.602 596.508
141 370.033 379.166 388.387 397.709 407.138 416.695 426.175 435.729 445.393 455.194 465.127 475.295 485.978 497.124 508.482 519.81 531.186 542.607 553.661 565.552 577.084
142 357.446 366.278 375.196 384.216 393.344 402.594 411.773 421.025 430.389 439.891 449.529 459.407 469.803 480.673 491.763 502.819 513.921 525.059 535.824 547.436 558.663
143 344.816 353.335 361.937 370.639 379.446 388.37 397.226 406.155 415.193 424.366 433.675 443.221 453.277 463.806 474.552 485.262 496.015 506.796 517.207 528.458 539.313
144 333.198 341.429 349.744 358.158 366.674 375.302 383.865 392.498 401.239 410.109 419.113 428.348 438.08 448.271 458.673 469.037 479.441 489.872 499.94 510.823 521.322
145 321.987 329.944 337.981 346.115 354.348 362.687 370.964 379.31 387.758 396.333 405.035 413.959 423.363 433.214 443.269 453.289 463.351 473.439 483.175 493.703 503.86
146 310.348 318.014 325.758 333.595 341.53 349.567 357.542 365.583 373.723 381.983 390.37 398.976 408.045 417.551 427.256 436.928 446.638 456.373 465.764 475.923 485.72
147 299.908 307.328 314.823 322.411 330.093 337.872 345.591 353.373 361.25 369.242 377.354 385.674 394.433 403.607 412.969 422.3 431.67 441.072 450.144 459.942 469.416
148 290.123 297.298 304.549 311.891 319.328 326.859 334.335 341.876 349.516 357.274 365.159 373.261 381.819 390.813 400.002 409.151 418.332 427.525 436.379 445.987 455.218
149 280.08 287.011 294.016 301.109 308.293 315.567 322.786 330.066 337.438 344.922 352.525 360.333 368.569 377.218 386.054 394.857 403.695 412.554 421.088 430.337 439.245
150 270.92 277.625 284.402 291.264 298.216 305.255 312.24 319.284 326.419 333.661 341.021 348.582 356.561 364.942 373.505 382.034 390.595 399.174 407.435 416.393 425.014
151 261.379 267.84 274.371 280.988 287.691 294.477 301.213 308.007 314.892 321.883 328.992 336.301 344.025 352.154 360.465 368.738 377.042 385.356 393.352 402.043 410.387
152 253.196 259.463 265.798 272.217 278.723 285.307 291.844 298.437 305.119 311.905 318.807 325.904 333.406 341.308 349.392 357.442 365.522 373.614 381.393 389.856 397.979
153 244.575 250.628 256.748 262.949 269.234 275.594 281.907 288.276 294.73 301.283 307.95 314.805 322.052 329.684 337.489 345.26 353.059 360.868 368.375 376.539 384.378
154 236.677 242.529 248.446 254.443 260.521 266.67 272.774 278.931 285.17 291.505 297.95 304.578 311.583 318.965 326.515 334.033 341.577 349.132 356.39 364.288 371.869
155 229.002 234.671 240.406 246.218 252.112 258.074 263.994 269.968 276.025 282.176 288.438 294.886 301.71 308.911 316.278 323.608 330.964 338.323 345.388 353.092 360.465
156 222.172 227.672 233.234 238.872 244.588 250.371 256.111 261.901 267.769 273.728 279.793 286.035 292.636 299.598 306.723 313.815 320.933 328.06 334.902 342.353 349.5
157 214.836 220.157 225.54 230.998 236.534 242.133 247.692 253.302 258.99 264.767 270.651 276.713 283.131 289.91 296.85 303.757 310.686 317.618 324.269 331.526 338.469
