168 113.944 116.828 119.83 122.966 126.311 129.765 133.438 137.173 141.086 145.202 149.443 153.88 158.427 163.191 168.088 173.166 178.439
169 110.355 113.153 116.066 119.111 122.348 125.701 129.268 132.895 136.696 140.695 144.816 149.127 153.55 158.179 162.94 167.877 173.005
170 106.892 109.606 112.433 115.386 118.53 121.786 125.249 128.773 132.466 136.351 140.356 144.544 148.842 153.344 157.973 162.774 167.764
171 103.552 106.182 108.925 111.792 114.844 118.006 121.369 124.796 128.384 132.16 136.05 140.122 144.3 148.676 153.179 157.849 162.7
172 100.328 102.882 105.544 108.328 111.291 114.362 117.629 120.954 124.441 128.114 131.897 135.854 139.917 144.172 148.548 153.094 157.813
173 97.2193 99.6998 102.284 104.986 107.864 110.847 114.02 117.251 120.64 124.205 127.886 131.735 135.685 139.823 144.085 148.504 153.096
174 94.2239 96.6299 99.1383 101.762 104.557 107.455 110.538 113.678 116.972 120.439 124.014 127.756 131.604 135.629 139.773 144.072 148.54
175 91.3347 93.6722 96.1082 98.656 101.371 104.186 107.182 110.231 113.433 116.803 120.282 123.921 127.659 131.577 135.609 139.792 144.143
176 88.5471 90.8155 93.1806 95.657 98.2949 101.03 103.941 106.908 110.02 113.296 116.677 120.217 123.853 127.662 131.587 135.659 139.892
177 85.8576 88.0591 90.3574 92.7618 95.3246 97.9827 100.813 103.697 106.721 109.908 113.196 116.639 120.177 123.883 127.7 131.666 135.785
178 83.2604 85.398 87.6291 89.966 92.4563 95.0395 97.7905 100.595 103.538 106.638 109.835 113.183 116.624 120.231 123.946 127.807 131.817
179 80.7522 82.8281 84.9953 87.2648 89.6857 92.1966 94.8709 97.5977 100.46 103.475 106.588 109.844 113.193 116.706 120.322 124.077 127.982
180 78.3327 80.3489 82.4537 84.6588 87.0098 89.4506 92.0528 94.7047 97.4886 100.422 103.45 106.621 109.881 113.298 116.818 120.474 124.278
181 75.9954 77.9537 79.9993 82.1426 84.4285 86.8015 89.3292 91.909 94.6182 97.4733 100.42 103.506 106.68 110.004 113.432 116.992 120.696
182 73.7396 75.6358 77.6233 79.7059 81.9279 84.235 86.6932 89.2096 91.8451 94.6214 97.4899 100.494 103.583 106.821 110.157 113.624 117.231
183 71.5533 73.4015 75.333 77.3574 79.5177 81.7612 84.152 86.5921 89.1549 91.8646 94.6554 97.5802 100.588 103.741 106.989 110.368 113.879
184 69.4474 71.2432 73.1205 75.0887 77.1892 79.371 81.6965 84.0707 86.5646 89.1935 91.9175 94.7626 97.6914 100.762 103.929 107.218 110.639
185 67.4119 69.1569 70.9817 72.8952 74.9378 77.06 79.3222 81.6324 84.0594 86.6181 89.2623 92.0343 94.8915 97.8837 100.967 104.171 107.505
186 65.4458 67.1455 68.9196 70.7805 72.7672 74.8315 77.0326 79.2763 81.6385 84.129 86.7033 89.403 92.1808 95.0982 98.1018 101.223 104.472
187 63.5485 65.1973 66.9222 68.7319 70.6642 72.673 74.8146 77.0025 79.3032 81.724 84.2302 86.8578 89.5621 92.3996 95.3295 98.3701 101.535
188 61.7118 63.3147 64.9917 66.7517 68.6314 70.5857 72.6697 74.7993 77.0376 79.3983 81.8362 84.395 87.0292 89.7922 92.6442 95.6098 98.6936
189 59.9342 61.4926 63.1237 64.8356 66.6641 68.5658 70.594 72.667 74.8461 77.1447 79.5218 82.0123 84.5784 87.2704 90.0465 92.9381 95.9433
190 58.2156 59.7308 61.3171 62.9824 64.7616 66.6121 68.5861 70.6042 72.7261 74.9632 77.2784 79.7061 82.2049 84.8277 87.5362 90.3503 93.281
