168 117.743 120.779 123.942 127.249 130.772 134.421 138.306 142.261 146.409 150.777 155.282 159.997 164.84 169.915 175.141 180.565 186.204
169 113.871 116.809 119.871 123.072 126.481 130.013 133.773 137.6 141.614 145.841 150.2 154.763 159.449 164.36 169.416 174.664 180.12
170 110.221 113.067 116.034 119.137 122.445 125.873 129.522 133.24 137.14 141.248 145.486 149.924 154.483 159.262 164.183 169.293 174.606
171 106.951 109.721 112.609 115.63 118.85 122.188 125.742 129.362 133.161 137.162 141.291 145.614 150.056 154.712 159.508 164.489 169.667
172 103.403 106.082 108.876 111.799 114.915 118.145 121.586 125.091 128.77 132.646 136.647 140.836 145.141 149.654 154.304 159.133 164.155
173 100.417 103.019 105.734 108.577 111.608 114.752 118.102 121.516 125.101 128.878 132.778 136.863 141.062 145.465 150.003 154.716 159.618
174 97.1142 99.6386 102.273 105.032 107.973 111.025 114.277 117.592 121.073 124.742 128.53 132.498 136.578 140.856 145.266 149.847 154.612
175 94.2232 96.6715 99.2269 101.902 104.756 107.717 110.871 114.088 117.466 121.026 124.702 128.553 132.513 136.666 140.946 145.393 150.019
176 91.2586 93.6326 96.1111 98.7069 101.476 104.35 107.412 110.535 113.815 117.272 120.842 124.583 128.43 132.464 136.622 140.943 145.438
177 88.5088 90.8172 93.2276 95.7525 98.4459 101.242 104.221 107.26 110.451 113.816 117.291 120.932 124.677 128.604 132.653 136.861 141.238
178 85.78 88.0235 90.367 92.8224 95.4422 98.1623 101.061 104.02 107.127 110.404 113.788 117.336 120.985 124.813 128.76 132.862 137.131
179 83.2501 85.4259 87.6996 90.0829 92.6266 95.2686 98.0852 100.96 103.982 107.167 110.46 113.911 117.462 121.188 125.031 129.025 133.183
180 80.5519 82.6616 84.8663 87.1774 89.6441 92.2063 94.9378 97.7264 100.657 103.746 106.94 110.287 113.732 117.347 121.075 124.95 128.983
181 78.3504 80.4063 82.5558 84.8097 87.216 89.7164 92.3826 95.1055 97.9672 100.986 104.106 107.377 110.745 114.278 117.923 121.713 125.657
182 75.8798 77.8698 79.951 82.1338 84.4647 86.8872 89.4709 92.1101 94.8844 97.8108 100.837 104.01 107.276 110.704 114.242 117.92 121.749
183 73.5027 75.4301 77.4463 79.5615 81.8208 84.1695 86.6746 89.2344 91.9257 94.7649 97.7011 100.78 103.951 107.279 110.713 114.284 118.003
184 71.5688 73.4483 75.4151 77.4791 79.6843 81.9773 84.4237 86.9242 89.5536 92.3282 95.1981 98.2086 101.309 104.564 107.923 111.417 115.056
185 69.4477 71.2737 73.1848 75.191 77.3346 79.5642 81.9433 84.3756 86.9337 89.6334 92.4265 95.3568 98.3754 101.544 104.816 108.219 111.763
186 67.3721 69.1427 70.9964 72.9426 75.0226 77.1864 79.4956 81.857 84.3408 86.9624 89.6752 92.5214 95.4537 98.5323 101.711 105.018 108.462
187 65.4562 67.1784 68.982 70.8761 72.9008 75.0075 77.2562 79.5562 81.976 84.5304 87.1742 89.9484 92.8072 95.8089 98.9089 102.134 105.494
188 63.5108 65.1867 66.9417 68.785 70.7553 72.8056 74.9941 77.2327 79.5879 82.0742 84.6475 87.3479 90.1308 93.0528 96.0707 99.2107 102.482
189 61.5814 63.2081 64.9123 66.7028 68.6172 70.6101 72.7377 74.9149 77.206 79.6252 82.1297 84.7584 87.4681 90.3138 93.2536 96.3129 99.5004
190 59.8211 61.4023 63.0593 64.8004 66.6622 68.6006 70.6703 72.7885 75.0178 77.3719 79.8094 82.3679 85.0057 87.7761 90.6383 93.6173 96.7214
191 58.1613 59.6993 61.3115 63.0061 64.8186 66.7062 68.7219 70.7857 72.9581 75.2525 77.6288 80.1234 82.696 85.3982 88.1906 91.0972 94.1264
192 56.4674 57.9622 59.5293 61.1767 62.9389 64.7743 66.7345 68.7416 70.8545 73.0862 75.3978 77.8247 80.3276 82.9568 85.674 88.5025 91.4505
193 54.975 56.4297 57.9552 59.5593 61.2754 63.0632 64.9728 66.9286 68.9877 71.163 73.4164 75.7826 78.2232 80.7872 83.4374 86.1965 89.0724
194 53.2602 54.6717 56.1525 57.7102 59.3773 61.1146 62.9708 64.8725 66.8753 68.9914 71.1842 73.4871 75.8631 78.3596 80.9407 83.6282 86.4299
