161 181.633 186.043 190.495 195.011 199.588 204.213 208.801 213.425 218.113 222.87 227.715 232.707 237.993 243.582 249.301 254.986 260.682 266.373 271.815 277.766 283.441
162 175.959 180.228 184.547 188.924 193.361 197.844 202.291 206.773 211.318 215.931 220.63 225.474 230.604 236.032 241.588 247.11 252.643 258.169 263.452 269.233 274.741
163 170.49 174.627 178.812 183.057 187.359 191.705 196.016 200.363 204.769 209.242 213.8 218.499 223.48 228.753 234.151 239.515 244.89 250.258 255.386 261.001 266.351
164 165.218 169.228 173.284 177.399 181.571 185.785 189.965 194.181 198.453 202.792 207.214 211.774 216.611 221.733 226.979 232.19 237.412 242.627 247.606 253.062 258.257
165 160.134 164.021 167.954 171.943 175.99 180.076 184.13 188.218 192.363 196.572 200.863 205.289 209.985 214.962 220.06 225.124 230.199 235.265 240.101 245.402 250.446
166 155.23 158.999 162.812 166.681 170.606 174.569 178.501 182.467 186.489 190.572 194.737 199.033 203.593 208.429 213.385 218.307 223.239 228.161 232.858 238.011 242.91
167 150.5 154.154 157.853 161.605 165.412 169.257 173.071 176.919 180.821 184.783 188.825 192.996 197.425 202.126 206.944 211.728 216.522 221.306 225.868 230.877 235.636
168 145.936 149.48 153.067 156.708 160.401 164.131 167.831 171.568 175.351 179.196 183.121 187.173 191.473 196.043 200.727 205.378 210.039 214.689 219.121 223.991 228.615
169 141.532 144.97 148.449 151.981 155.566 159.184 162.774 166.396 170.072 173.805 177.615 181.55 185.729 190.171 194.726 199.249 203.779 208.3 212.607 217.342 221.835
170 137.282 140.616 143.992 147.419 150.898 154.409 157.894 161.408 164.976 168.599 172.298 176.123 180.183 184.502 188.932 193.33 197.736 202.131 206.316 210.921 215.288
171 133.178 136.414 139.689 143.015 146.392 149.8 153.182 156.592 160.055 163.574 167.166 170.882 174.828 179.028 183.337 187.615 191.9 196.173 200.241 204.719 208.964
172 129.216 132.356 135.535 138.763 142.041 145.349 148.632 151.942 155.304 158.724 162.21 165.821 169.657 173.742 177.933 182.094 186.262 190.418 194.372 198.728 202.854
173 125.39 128.437 131.522 134.656 137.839 141.05 144.238 147.454 150.716 154.034 157.423 160.929 164.662 168.635 172.713 176.76 180.815 184.857 188.701 192.939 196.951
174 121.695 124.651 127.647 130.689 133.78 136.898 139.993 143.116 146.284 149.506 152.799 156.206 159.835 163.701 167.669 171.607 175.552 179.484 183.222 187.345 191.246
175 118.125 120.995 123.903 126.857 129.859 132.886 135.892 138.925 142.003 145.132 148.332 151.643 155.172 158.933 162.795 166.627 170.465 174.291 177.926 181.938 185.732
176 114.675 117.462 120.285 123.155 126.07 129.01 131.929 134.875 137.867 140.906 144.015 147.234 150.665 154.325 158.084 161.814 165.549 169.271 172.806 176.711 180.401
177 111.342 114.048 116.789 119.576 122.408 125.264 128.099 130.961 133.868 136.821 139.843 142.972 146.307 149.871 153.53 157.161 160.796 164.418 167.857 171.658 175.246
178 108.12 110.748 113.41 116.118 118.869 121.643 124.398 127.178 130.003 132.873 135.81 138.853 142.097 145.565 149.128 152.661 156.2 159.726 163.071 166.771 170.262
179 105.006 107.558 110.144 112.774 115.447 118.143 120.819 123.521 126.266 129.056 131.911 134.87 138.026 141.405 144.87 148.311 151.755 155.188 158.442 162.044 165.441
180 101.996 104.473 106.986 109.542 112.139 114.758 117.359 119.985 122.653 125.365 128.141 131.019 134.09 137.375 140.753 144.103 147.457 150.798 153.965 157.472 160.778
181 99.0826 101.491 103.932 106.416 108.941 111.486 114.013 116.565 119.159 121.795 124.495 127.295 130.283 133.481 136.771 140.033 143.299 146.552 149.633 153.049 156.266
182 96.267 98.606 100.979 103.393 105.847 108.32 110.777 113.258 115.779 118.343 120.968 123.692 126.6 129.715 132.919 136.096 139.276 142.444 145.443 148.769 151.901
183 93.5435 95.8164 98.1212 100.469 102.855 105.259 107.647 110.058 112.51 115.002 117.556 120.206 123.037 126.07 129.191 132.286 135.384 138.468 141.388 144.628 147.676
184 90.9089 93.1176 95.3578 97.6385 99.9594 102.296 104.618 106.963 109.346 111.771 114.255 116.833 119.589 122.544 125.584 128.598 131.616 134.621 137.463 140.619 143.587
185 88.3598 90.5063 92.684 94.9013 97.1567 99.4302 101.688 103.968 106.286 108.643 111.06 113.57 116.253 119.13 122.093 125.029 127.97 130.896 133.663 136.738 139.628
186 85.8929 87.9794 90.0963 92.2524 94.4457 96.6551 98.8516 101.069 103.323 105.617 107.968 110.41 113.023 115.827 118.714 121.575 124.439 127.29 129.985 132.981 135.795
187 83.5053 85.5337 87.5917 89.6885 91.8216 93.9701 96.1064 98.2627 100.456 102.687 104.975 107.352 109.896 112.628 115.442 118.23 121.021 123.799 126.423 129.343 132.084
188 81.1941 83.1661 85.1672 87.2065 89.2814 91.3709 93.4475 95.5463 97.6799 99.8507 102.077 104.391 106.869 109.531 112.274 114.991 117.711 120.418 122.974 125.819 128.489
189 78.9563 80.8738 82.8198 84.8034 86.822 88.8544 90.8744 92.9148 94.9919 97.1043 99.2714 101.524 103.938 106.532 109.206 111.855 114.505 117.143 119.632 122.406 125.006
190 76.7896 78.6544 80.5469 82.4765 84.4404 86.4175 88.3828 90.3679 92.3878 94.4448 96.5542 98.748 101.098 103.628 106.234 108.817 111.4 113.971 116.396 119.099 121.633
191 74.6914 76.5049 78.3458 80.2231 82.134 84.0575 85.9697 87.9013 89.867 91.8677 93.9212 96.0588 98.3484 100.814 103.356 105.873 108.391 110.897 113.26 115.896 118.364
192 72.6592 74.4231 76.2139 78.0405 79.9001 81.7716 83.6323 85.5121 87.4253 89.3727 91.3721 93.4526 95.6845 98.0884 100.567 103.022 105.476 107.92 110.222 112.791 115.197
193 70.6905 72.4064 74.1486 75.9262 77.7359 79.5571 81.368 83.1975 85.0597 86.9556 88.9024 90.9289 93.1022 95.4473 97.8641 100.258 102.652 105.034 107.277 109.783 112.127
194 68.7831 70.4525 72.1477 73.8776 75.6392 77.4116 79.1741 80.9548 82.7677 84.6135 86.5094 88.4835 90.6012 92.8864 95.2449 97.5785 99.9148 102.237 104.423 106.867 109.152
195 66.9349 68.5592 70.2086 71.8926 73.6074 75.3324 77.0481 78.7816 80.5466 82.3438 84.1903 86.1135 88.1773 90.4056 92.7049 94.9821 97.261 99.5254 101.656 104.039 106.267
196 65.1438 66.7244 68.3297 69.9688 71.6382 73.3174 74.9876 76.6753 78.3938 80.144 81.9425 83.8164 85.8294 88.0011 90.244 92.4639 94.6881 96.8965 98.9738 101.301 103.47
197 63.4078 64.9459 66.5084 68.1041 69.7296 71.3643 72.9904 74.6336 76.3071 78.0116 79.7636 81.5896 83.5519 85.6701 87.8583 90.0238 92.1934 94.3476 96.3727 98.6403 100.757
198 61.7249 63.2219 64.7428 66.2964 67.8792 69.4708 71.0542 72.6543 74.2841 75.9443 77.6512 79.4306 81.3438 83.41 85.5451 87.6578 89.773 91.8756 93.8502 96.0623 98.1266
199 60.0933 61.5505 63.031 64.5438 66.0852 67.6349 69.1768 70.7351 72.3226 73.9397 75.6029 77.3372 79.2026 81.2184 83.3019 85.3633 87.4268 89.4768 91.4034 93.5618 95.577
200 58.5111 59.9297 61.3711 62.8444 64.3456 65.8547 67.3564 68.8741 70.4204 71.9958 73.6165 75.3069 77.126 79.093 81.1263 83.1377 85.1499 87.1511 89.0286 91.1359 93.0991
201 56.9769 58.358 59.7614 61.1963 62.6586 64.1283 65.5909 67.0692 68.5756 70.1105 71.6899 73.3378 75.1118 77.0314 79.0159 80.9789 82.9424 84.8948 86.7259 88.7811 90.6971
202 55.4888 56.8336 58.2003 59.5977 61.0222 62.4537 63.8784 65.3186 66.7862 68.2818 69.8211 71.4277 73.158 75.0314 76.9685 78.8843 80.8006 82.7055 84.4916 86.4974 88.3651
203 54.0454 55.3549 56.6859 58.0472 59.4349 60.8294 62.2173 63.6204 65.0504 66.5079 68.0083 69.5747 71.2624 73.091 74.9819 76.852 78.7224 80.5812 82.3235 84.2813 86.1033
204 52.6452 53.9204 55.2168 56.543 57.8951 59.2535 60.6058 61.9728 63.3664 64.7868 66.2494 67.7768 69.4233 71.2081 73.0542 74.8797 76.7054 78.5196 80.2193 82.1304 83.908
205 51.2867 52.5286 53.7913 55.0835 56.401 57.7245 59.0421 60.3742 61.7323 63.1168 64.5427 66.0323 67.6386 69.3808 71.1833 72.9654 74.7478 76.5186 78.177 80.0426 81.7771
206 49.9682 51.1781 52.4081 53.6672 54.9511 56.2407 57.5247 58.8229 60.1466 61.4961 62.8864 64.3392 65.9064 67.6072 69.3673 71.1073 72.8474 74.5762 76.1943 78.0158 79.7083
207 48.6888 49.8674 51.0657 52.2927 53.544 54.8006 56.052 57.3172 58.6075 59.9231 61.2788 62.6958 64.2251 65.8856 67.6044 69.3034 71.0024 72.6902 74.2692 76.0479 77.6996
