    0.114 0.115 0.116 0.117 0.118 0.119 0.12 0.121 0.122
130 549.251 563.841 578.733 593.734 608.899 624.535 639.932 656.535 671.348
131 532.46 546.728 561.295 575.975 590.822 606.128 621.209 637.472 651.98
132 512.595 526.364 540.428 554.604 568.949 583.742 598.33 614.074 628.119
133 491.721 504.966 518.492 532.116 545.901 560.108 574.115 589.222 602.693
134 475.977 488.89 502.081 515.375 528.831 542.703 556.388 571.155 584.315
135 457.357 469.794 482.503 495.312 508.283 521.655 534.86 549.115 561.827
136 441.254 453.3 465.612 478.02 490.588 503.544 516.339 530.155 542.467
137 424.847 436.477 448.362 460.329 472.447 484.931 497.258 510.558 522.411
138 409.928 421.188 432.698 444.29 456.034 468.135 480.089 492.994 504.491
139 394.549 405.421 416.534 427.722 439.058 450.734 462.273 474.726 485.829
140 379.734 390.23 400.961 411.768 422.722 434.005 445.161 457.206 467.934
141 367.153 377.341 387.759 398.249 408.885 419.838 430.673 442.37 452.791
142 354.631 364.54 374.677 384.888 395.247 405.917 416.48 427.891 438.056
143 341.927 351.497 361.288 371.151 381.16 391.469 401.682 412.719 422.557
144 330.428 339.714 349.218 358.792 368.51 378.52 388.441 399.164 408.715
145 319.097 328.077 337.267 346.52 355.913 365.585 375.172 385.532 394.762
146 307.378 316.073 324.974 333.935 343.034 352.402 361.688 371.724 380.657
147 297.113 305.558 314.201 322.901 331.734 340.824 349.833 359.563 368.222
148 287.362 295.55 303.935 312.38 320.962 329.798 338.572 348.06 356.515
149 277.415 285.351 293.478 301.66 309.972 318.529 327.022 336.202 344.376
150 268.44 276.142 284.03 291.971 300.041 308.347 316.594 325.507 333.442
151 258.395 265.82 273.428 281.085 288.87 296.882 304.843 313.45 321.117
152 250.472 257.71 265.127 272.593 280.185 287.998 295.765 304.164 311.644
153 241.789 248.788 255.96 263.177 270.516 278.068 285.576 293.692 300.922
154 233.789 240.576 247.532 254.53 261.646 268.966 276.244 284.111 291.115
155 226.162 232.742 239.489 246.279 253.192 260.305 267.388 275.052 281.883
156 219.338 225.753 232.328 238.943 245.674 252.596 259.484 266.931 273.56
157 212.028 218.247 224.625 231.043 237.578 244.301 250.997 258.242 264.696
158 205.696 211.754 217.969 224.223 230.591 237.142 243.668 250.727 257.01
159 198.254 204.106 210.11 216.151 222.306 228.636 234.948 241.777 247.861
160 192.558 198.266 204.124 210.018 216.024 222.2 228.359 235.024 240.958
161 185.928 191.446 197.109 202.807 208.614 214.586 220.544 226.991 232.731
162 180.281 185.656 191.175 196.729 202.392 208.218 214.035 220.334 225.945
163 174.237 179.446 184.794 190.174 195.662 201.304 206.938 213.037 218.467
164 168.708 173.76 178.948 184.165 189.485 194.955 200.418 206.33 211.597
165 163.019 167.908 172.928 177.974 183.122 188.412 193.696 199.415 204.51
166 158.698 163.476 168.385 173.322 178.36 183.538 188.716 194.32 199.313
167 153.627 158.263 163.025 167.814 172.701 177.724 182.747 188.184 193.029
168 149.218 153.746 158.398 163.078 167.855 172.764 177.675 182.991 187.725
169 144.372 148.753 153.255 157.782 162.406 167.158 171.917 177.071 181.667
170 139.946 144.212 148.597 153.008 157.514 162.146 166.785 171.81 176.29
171 136.025 140.184 144.46 148.759 153.152 157.665 162.186 167.081 171.443
172 131.485 135.513 139.655 143.818 148.073 152.445 156.826 161.57 165.799
173 127.932 131.866 135.913 139.982 144.142 148.416 152.701 157.342 161.479
174 123.934 127.754 131.684 135.633 139.671 143.818 147.976 152.477 156.49
175 120.282 123.999 127.824 131.67 135.605 139.649 143.709 148.108 152.033
176 116.6 120.208 123.92 127.652 131.471 135.394 139.333 143.6 147.404
177 113.187 116.696 120.307 123.936 127.648 131.46 135.288 139.433 143.132
178 109.811 113.226 116.74 120.271 123.882 127.59 131.313 135.343 138.938
179 106.708 110.043 113.477 116.929 120.464 124.095 127.746 131.702 135.232
180 103.364 106.596 109.924 113.268 116.692 120.207 123.743 127.572 130.993
181 100.693 103.852 107.105 110.373 113.72 117.155 120.609 124.35 127.69
182 97.6345 100.705 103.869 107.048 110.306 113.65 117.017 120.664 123.921
183 94.5767 97.5553 100.624 103.706 106.865 110.107 113.37 116.906 120.061
184 92.2654 95.1845 98.1928 101.216 104.316 107.498 110.704 114.179 117.281
185 89.631 92.472 95.4004 98.3433 101.362 104.461 107.585 110.972 113.998
186 87.0137 89.7778 92.6279 95.4931 98.4331 101.452 104.498 107.801 110.752
187 84.6515 87.3487 90.1302 92.9255 95.794 98.7389 101.71 104.932 107.81
188 82.2257 84.8505 87.5574 90.2769 93.0679 95.9326 98.8232 101.957 104.757
189 79.8745 82.4325 85.0712 87.7224 90.4441 93.2377 96.0579 99.1155 101.848
190 77.64 80.1297 82.6985 85.279 87.929 90.6487 93.3959 96.3743 99.0375
191 75.6041 78.035 80.5435 83.0634 85.6517 88.308 90.9927 93.9032 96.507
192 73.3654 75.7289 78.1684 80.6192 83.1377 85.7226 88.3369 91.1722 93.7104
193 71.4723 73.7787 76.1599 78.5525 81.0121 83.5367 86.0919 88.8638 91.346
194 69.3479 71.5934 73.9119 76.2407 78.6348 81.0915 83.5776 86.274 88.6868
195 67.7024 69.8969 72.1635 74.4403 76.782 79.1849 81.6184 84.2577 86.6219
196 65.6564 67.7883 69.9898 72.1997 74.4716 76.8015 79.1599 81.7158 84.0036
197 63.9031 65.9836 68.1336 70.2936 72.5169 74.7986 77.1125 79.6235 81.8741
198 62.1135 64.1384 66.2308 68.3315 70.4931 72.7103 74.9579 77.3951 79.5791
199 60.479 62.4571 64.5018 66.5554 68.6699 70.8393 73.0405 75.4288 77.5698
200 58.8344 60.7615 62.7538 64.7544 66.8147 68.9281 71.0732 73.4001 75.4869
201 57.188 59.0655 61.0063 62.9541 64.9595 67.0158 69.1024 71.3646 73.3932
202 55.7691 57.6048 59.5033 61.4092 63.3729 65.3869 67.4327 69.6521 71.6434
203 54.197 55.9841 57.8326 59.6878 61.5993 63.5593 65.5502 67.7093 69.6458
204 52.8028 54.547 56.3515 58.1628 60.0298 61.9445 63.8909 66.0026 67.8979
