200 70.4051 72.7318 75.1351 77.5499 80.0328 82.5809 85.1621 87.9559 90.4726
201 68.4574 70.7237 73.0644 75.4146 77.8307 80.3091 82.819 85.5341 87.98
202 66.7779 68.9952 71.2862 73.5875 75.9546 78.3837 80.846 83.5111 85.9132
203 64.8942 67.0521 69.2819 71.5212 73.8246 76.1877 78.5831 81.175 83.5106
204 63.2615 65.3698 67.549 69.7377 71.9901 74.301 76.6456 79.1834 81.4718
205 61.6118 63.6682 65.7944 67.9303 70.1294 72.3858 74.6767 77.1569 79.394
206 59.9673 61.972 64.0445 66.1253 68.267 70.4635 72.6924 75.1036 77.2776
207 58.5662 60.5313 62.5636 64.6046 66.7068 68.8632 71.0537 73.4249 75.5642
208 57.0386 58.9549 60.9378 62.9298 64.983 67.0897 69.2322 71.5529 73.6483
209 55.4692 57.3338 59.2624 61.1975 63.1903 65.2332 67.3081 69.552 71.5764
210 54.1592 55.9847 57.8738 59.7703 61.7252 63.7303 65.77 67.978 69.9735
211 52.7079 54.4907 56.3363 58.1897 60.1011 62.0618 64.0576 66.2189 68.1713
212 51.3817 53.1195 54.9185 56.7241 58.5862 60.4957 62.44 64.5446 66.4477
213 50.0378 51.7341 53.4904 55.2526 57.07 58.9331 60.8299 62.8824 64.7373
214 48.8449 50.5046 52.2235 53.9491 55.7297 57.5556 59.4162 61.4306 63.2519
215 47.6672 49.2893 50.9696 52.6561 54.3966 56.1813 58.0007 59.9703 61.7522
216 46.3893 47.9705 49.6088 51.2527 52.9498 54.6896 56.4638 58.3844 60.122
217 45.1265 46.6662 48.2618 49.8627 51.5159 53.2107 54.9402 56.8123 58.5078
218 44.1176 45.6284 47.1944 48.7659 50.3893 52.0535 53.7523 55.5914 57.2564
219 43.0326 44.5071 46.0355 47.5687 49.1525 50.7758 52.4331 54.2267 55.851
220 41.8929 43.3289 44.8176 46.3104 47.8528 49.4333 51.0476 52.7943 54.3773
