    0.107 0.108 0.109 0.11 0.111 0.112 0.113 0.114 0.115 0.116 0.117 0.118 0.119 0.12 0.121 0.122 0.123 0.124 0.125 0.126 0.127
130 472.277 483.447 494.702 506.06 517.527 529.146 540.654 552.237 563.934 575.786 587.771 600.011 612.854 626.214 639.818 653.377 666.992 680.659 693.889 708.097 721.888
131 457.546 468.399 479.337 490.379 501.531 512.833 524.027 535.296 546.682 558.222 569.901 581.839 594.376 607.434 620.735 633.988 647.292 660.644 673.561 687.442 700.908
132 440.518 450.966 461.499 472.135 482.88 493.767 504.551 515.41 526.385 537.51 548.773 560.298 572.417 585.056 597.937 610.765 623.638 636.547 649.022 662.461 675.453
133 422.722 432.736 442.833 453.029 463.33 473.763 484.097 494.502 505.016 515.673 526.46 537.489 549.082 561.17 573.486 585.753 598.064 610.416 622.351 635.194 647.641
134 409.078 418.789 428.58 438.473 448.471 458.597 468.628 478.729 488.939 499.289 509.773 520.503 531.787 543.561 555.561 567.51 579.501 591.528 603.145 615.658 627.767
135 393.188 402.515 411.922 421.43 431.04 440.769 450.41 460.12 469.938 479.894 489.983 500.316 511.201 522.581 534.189 545.745 557.341 568.964 580.174 592.284 603.968
136 379.244 388.251 397.337 406.521 415.806 425.204 434.518 443.899 453.385 463.002 472.75 482.734 493.251 504.244 515.453 526.61 537.804 549.025 559.849 571.537 582.818
137 365.35 374.022 382.768 391.608 400.544 409.59 418.551 427.573 436.695 445.943 455.314 464.908 475.009 485.569 496.342 507.07 517.836 528.635 539.048 550.289 561.155
138 352.473 360.846 369.292 377.832 386.466 395.204 403.861 412.579 421.394 430.33 439.387 448.664 458.435 468.653 479.076 489.452 499.865 510.306 520.37 531.244 541.741
139 339.245 347.301 355.428 363.647 371.957 380.367 388.699 397.092 405.582 414.192 422.921 431.865 441.296 451.174 461.257 471.293 481.362 491.455 501.174 511.689 521.832
140 326.576 334.326 342.147 350.056 358.055 366.148 374.167 382.244 390.414 398.7 407.103 415.719 424.808 434.331 444.049 453.716 463.413 473.128 482.478 492.604 502.355
141 315.787 323.29 330.862 338.522 346.27 354.108 361.875 369.697 377.611 385.636 393.777 402.124 410.929 420.156 429.572 438.941 448.339 457.757 466.822 476.638 486.095
142 304.945 312.197 319.517 326.926 334.423 342.006 349.522 357.093 364.758 372.533 380.427 388.532 397.094 406.087 415.275 424.414 433.58 442.759 451.581 461.159 470.362
143 294.047 301.037 308.094 315.236 322.465 329.775 337.021 344.322 351.714 359.215 366.833 374.657 382.932 391.634 400.528 409.372 418.242 427.118 435.643 444.914 453.804
144 284.21 290.966 297.788 304.695 311.687 318.756 325.764 332.827 339.978 347.234 354.605 362.18 370.194 378.623 387.239 395.804 404.392 412.986 421.235 430.209 438.813
145 274.542 281.069 287.66 294.333 301.089 307.918 314.688 321.51 328.418 335.427 342.547 349.861 357.598 365.738 374.057 382.329 390.624 398.926 406.894 415.565 423.878
146 264.482 270.765 277.111 283.536 290.042 296.618 303.136 309.703 316.352 323.098 329.954 337 344.453 352.3 360.322 368.298 376.296 384.301 391.979 400.338 408.351
147 255.624 261.711 267.858 274.085 280.39 286.762 293.078 299.441 305.883 312.418 319.057 325.878 333.086 340.668 348.415 356.119 363.846 371.586 379.014 387.086 394.846
148 247.21 253.09 259.032 265.051 271.149 277.311 283.421 289.58 295.821 302.158 308.605 315.241 322.278 329.708 337.312 344.866 352.437 360.005 367.252 375.167 382.727
149 238.702 244.383 250.123 255.938 261.829 267.781 273.682 279.628 285.651 291.764 297.981 304.376 311.149 318.293 325.603 332.87 340.156 347.447 354.43 362.048 369.339
150 231.003 236.501 242.058 247.688 253.393 259.157 264.87 270.629 276.462 282.383 288.406 294.605 301.171 308.099 315.186 322.229 329.29 336.352 343.115 350.497 357.555
151 222.434 227.718 233.057 238.469 243.954 249.494 254.986 260.523 266.135 271.833 277.632 283.606 289.944 296.647 303.51 310.327 317.16 323.988 330.517 337.661 344.477
152 215.595 220.723 225.908 231.164 236.493 241.874 247.21 252.589 258.042 263.579 269.216 275.025 281.189 287.712 294.394 301.033 307.69 314.343 320.702 327.665 334.306
153 208.158 213.11 218.116 223.19 228.334 233.529 238.68 243.872 249.135 254.479 259.92 265.525 271.474 277.77 284.218 290.624 297.046 303.465 309.599 316.314 322.722
154 201.336 206.119 210.954 215.857 220.827 225.845 230.819 235.833 240.915 246.074 251.327 256.738 262.479 268.556 274.783 280.968 287.17 293.37 299.292 305.777 311.967
155 194.767 199.398 204.082 208.833 213.651 218.515 223.339 228.204 233.138 238.15 243.258 248.527 254.13 260.073 266.163 272.209 278.267 284.316 290.088 296.428 302.452
156 188.911 193.405 197.95 202.559 207.233 211.951 216.629 221.344 226.125 230.978 235.924 241.023 246.438 252.176 258.057 263.899 269.755 275.607 281.192 287.314 293.151
157 182.639 186.984 191.379 195.838 200.36 204.925 209.452 214.017 218.647 223.35 228.145 233.095 238.359 243.948 249.68 255.372 261.076 266.771 272.201 278.17 283.841
158 177.168 181.386 185.652 189.983 194.376 198.81 203.207 207.642 212.14 216.709 221.368 226.179 231.293 236.723 242.288 247.813 253.348 258.876 264.146 269.936 275.44
159 170.781 174.844 178.956 183.128 187.362 191.633 195.87 200.142 204.477 208.88 213.372 218.012 222.95 228.2 233.586 238.933 244.291 249.638 254.731 260.338 265.658
160 165.83 169.781 173.779 177.838 181.956 186.111 190.233 194.389 198.606 202.889 207.26 211.776 216.581 221.689 226.93 232.133 237.347 242.553 247.511 252.968 258.148
161 160.213 164.024 167.882 171.798 175.772 179.782 183.759 187.769 191.839 195.972 200.191 204.551 209.193 214.13 219.195 224.223 229.26 234.287 239.072 244.344 249.343
162 155.378 159.071 162.811 166.609 170.465 174.354 178.213 182.105 186.057 190.073 194.175 198.419 202.944 207.768 212.721 217.635 222.558 227.468 232.136 237.29 242.166
163 150.185 153.756 157.371 161.043 164.771 168.531 172.261 176.023 179.841 183.721 187.684 191.783 196.152 200.807 205.588 210.333 215.087 219.83 224.339 229.317 234.028
164 145.419 148.878 152.381 155.939 159.552 163.195 166.81 170.456 174.158 177.919 181.761 185.735 189.97 194.485 199.122 203.723 208.333 212.933 217.304 222.132 226.702
165 140.596 143.933 147.312 150.745 154.23 157.744 161.23 164.746 168.315 171.942 175.647 179.48 183.566 187.926 192.406 196.851 201.305 205.748 209.967 214.63 219.042
166 136.864 140.117 143.412 146.761 150.162 153.591 156.993 160.426 163.913 167.456 171.078 174.829 178.831 183.104 187.494 191.846 196.206 200.552 204.678 209.241 213.552
167 132.509 135.658 138.848 142.089 145.382 148.701 151.993 155.315 158.689 162.118 165.623 169.253 173.127 177.267 181.521 185.741 189.967 194.182 198.18 202.605 206.786
168 128.673 131.734 134.836 137.989 141.194 144.423 147.627 150.861 154.144 157.481 160.894 164.429 168.2 172.23 176.371 180.479 184.594 188.698 192.591 196.9 200.971
169 124.544 127.501 130.497 133.544 136.64 139.759 142.856 145.981 149.157 152.387 155.692 159.121 162.787 166.717 170.761 174.768 178.781 182.777 186.561 190.763 194.718
170 120.706 123.575 126.484 129.441 132.447 135.476 138.482 141.516 144.599 147.734 150.943 154.272 157.833 161.648 165.575 169.468 173.367 177.25 180.927 185.013 188.856
